0,1
不过 考虑 到 这些 贷款 糟糕 的 质量 ， 资产 管理 公司 或许 永远 也 无法 偿还 这些 债券 的 利益 ， 更 别说 本金 了 。,"but given the dire quality of the loans , the AMCs were never going to be able to repay the interest on the bonds , let along the principal ."
不过 ， 考虑 到 植物 在 生长 过程 中是 会 吸收 二氧化碳 的 ， 因而 用于 制造 生物 燃料 的 植物 可以 抵消 一部分 由 它们 作为 汽车 燃料 而 释放 的 二氧化碳 。,"but since plants absorb carbon dioxide as they grow , crops grown for biofuels should suck up about as much carbon dioxide as comes out of the tailpipes of cars that burn these fuels ."
不过 ， 柯格 维纳斯 说 ， 这些 发现 证明 ， 我们 需要 更加 努力 减少 每个 人 接触 氯 的 机会 。,"still , Kogevinas said , the findings suggest that people need to work harder to reduce everyone &apos;s exposure to chlorine ."
不过 ， 科学家 们 还 没有 对 这些 软件 的 有效性 做出 评估 。,but the scientific jury is still out on the efficacy of such software .
不过 ， 科学家 们 已经 在 印度 发现 的 琥珀 中 找到 了 700 多个 标本 。,"nevertheless , the scientists have already found more than 700 specimens trapped in the Indian amber ."
不过 ， 科 勋爵 应该 不会 提倡 把 这种 粗犷 的 管理 风格 用 在 每位 雇员 身上 吧 ？,but surely Lord Coe does not advocate adopting such a robust management style with every employee ?
不过 可悲 的 是 ， 即使 对 自己 的 嘴唇 不 满意 ， 也 没有 什么 化妆 办法 可以 弥补 。,"lamentable nevertheless is , although the lip to oneself is dissatisfactory , also make up without what method can be made up for ."
不过 可 别 搞错 了 ， 这个 多面手 可不是 那种 只会 一种 把戏 的 小 马驹 。,"but make no mistake , this versatile spirit is more than just a one @-@ trick pony ."
不过 可不是 一般 的 监狱 ， 因为 女 狱长 （ 琼 · 艾伦 饰 ） 搞 了 一次 囚徒 间 的 死亡 赛车 ， 充斥 着 改装车 、 枪炮 、 炸弹 和 ... 死亡 。,"this isn &apos;t a normal prison though , because the female warden , Hennessey ( Joan Allen ) , has set up a death match between the inmates involving cars , guns , explosions and ... well ... death ."
不过 ， 可能 美国 对 亚洲 外交 的 最大 改变 是 将 全球 变暖 问题 放入 近乎 中心 的 位置 。,"still , it is possible that the biggest change in America &apos;s Asian diplomacy will be to put global warming near the heart of it ."
不过 可能 是 被 朝鲜 的 “ 金 主席 觉得 有趣 的 ， 我们 就 绑架 ” 的 方针 吓 到 了 ， 乔丹 没有 答应 。,"perhaps not approving of North Korea &apos;s controversial &quot; Kidnap Everybody Kim Jong Il Thinks is Amusing &quot; policy , Jordan declined ."
不过 可 你 再也 没有 机会 报仇 了 ， 所以 我 才 告诉 你 真相 ， 你 气死 了 吗 ？ 。,"however can you the opportunity to have no revenged any further , so I just tell you the true facts , did you grieve ?"
不过 ， 可 为 类型定义 隐式 转换 运算符 ， 这样 就 可以 对 这些 类型 使用 赋值 运算符 。,"however , you can define implicit conversion operators for a type , which enable you to use the assignment operator with those types ."
不过 可惜 ， 我们 常常 都 这样 让 他 错过 ， 不 只是 错过 ， 我们 还 造就 许多 错误 的 过失 ， 这 都 是 人生 一件 最 可惜 的 事 。,"but sadly , we often let these opportunities pass by . moreover , we create wrong doings . this is the most regrettable aspect ."
不过 ， 可以 创建 辅助线 程 ， 以便 与 主线 程 一起 并行执行 代码 。,"however , auxiliary threads can be created and used to execute code in parallel with the primary thread ."
不过 ， 可以 对 欧共体 常设 仲裁 法院 （ 利润 中心 会计 ） 使用 方法 或 会计 期间 的 成本 的 销售 方式 。,the methods which can be utilized for EC @-@ PCA ( Profit Center Accounting ) are period accounting or by the cost @-@ of @-@ sales approach .
不过 可以 肯定 的 是 ， 东盟 秘书长 泰国人 素林 的确 为 调解 工作 提供 了 帮助 。,"to be sure , its Thai secretary @-@ general , Surin Pitsuwan , offered the organisation &apos;s help as a mediator ."
不过 可以 肯定 的 是 ， 网络 狂欢 和 吃 甜食 过度 并 无差别 ： 补救 之 法 就是 传统 的 自我 节制 。,yet surely online bingeing is no different from eating too many sweets : its remedy is a matter of old @-@ fashioned self @-@ restraint .
不过 ， 可以 肯定 破产法 正 缓慢 地朝 有利于 公司 债务人 的 方向 变化 。,"slowly but surely , however , bankruptcy law has changed in favour of the corporate debtor ."
不过 ， 可以 使用 GALSynchronization 来 同步 资源 林 和 其他 Exchange 林 。,"however , you can use GAL Synchronization to synchronize the resource forest and other Exchange forests ."
不过 可以 说 ， 大多数 人 都 是 想 跟 谁 结婚 ， 就 跟 谁 结婚 ， 结婚 方式 也 完全 听从 自主 ， 无须 担心 遭 人 议论 。,but it &apos;s safe to say that most people get married to whoever they want and however they want without worrying about being judged .
不过 ， 可以 说 ， 这份 草案 外泄 之后 ， 公众 的 反应 可能 有些 过度 。,"however , it could be argued that the public reaction that followed the leak may be a little overplayed ."
不过 ， 可以 有 别的 办法 。 假定 科学家 能够 用 你 自身 的 某个 细胞 ― ― 任何 一个 细胞 ― ― 将 它 与 人 的 卵细胞 融合 。,"but suppose , instead , that scientists could take one of your cells -- any cell -- and merge it with a human egg ."
不过 ， 克 德隆 仍 是 人们 追寻 耶稣 脚踪 最让人 感动 的 地方 。,"nevertheless , Kidron is a most moving place for anyone wishing to retrace Jesus &apos; footsteps ."
不过 克拉 丽莎 也 认为 ， 她 会 知道 自己 什么 时候 该 重新 工作 。,but Clarissa also believes she &apos;ll know the right time to return to work .
不过 ， 克雷 杰夫 人 博学多闻 ， 她 的 图书室 里 收藏 了 伏尔泰 及其 他 法国 大师 的 全集 。,"but she read widely and well , and her library contained complete sets of Voltaire and other French masters ."
不过 ， 克里克 的 办公室 同事 悉尼 · 布伦 那 博士 最近 将 装 着 他 的 信件 的 箱子 捐赠 给 了 冷泉港 实验室 图书馆 。,"however , Crick &apos;s office roommate , Dr. Sydney Brenner , recently donated boxes of his letters to the Cold Spring Harbor Laboratory Library ."
不过 ， 克里斯塔 克斯 博士 说 ， 开始 吸烟 和 停止 吸烟 都 遵循 着 相同 的 模式 ： 团体 行为 。,"still , Dr. Christakis said , smoking initiation followed the same patterns as cessation : people started and stopped smoking in groups ."
不过 ， 克林顿 几乎 肯定 会 就 你 汇报 的 话题 提出 一些 非常 具体 、 而且 是 深思熟虑 的 见解 。,"bill Clinton will , however , with near certainty , have some set of quite detailed and thoughtful perspectives to offer on your topic ."
不过 ， 客人 中 那些 肉食者 一定 非常 欣慰 ， 因为 有机 牛肉 也 登上 了 宴会 的 菜单 。,but the meat @-@ eaters among her guests would have been relieved to see that organic beef was also on the menu .
不过 肯定 不能 说 是 剽窃 ， 这 在 法律 上 说 不通 。,"cannot saying for certain nevertheless is piracy , this is in jural say to be illogical ."
不过 肯定 剪 不过 艺术家 ， 我 的 心 没有 这么 细 ， 让 我 剪剪 衣服 还 行 ！,"but certainly cut artists , however , my heart is not so fine , let me also Shear clothing line !"
不过 ， 肯 杨 更 乐意 从 乐观 的 角度 来 看待 这个 赛季 。 切尔西 仍然 是 四强 中 具有 竞争力 的 队伍 。,"Kenyon was more keen , however , to highlight the positives of the season so far , with Chelsea still challenging on four fronts ."
不过 ， 控制 着 这个 抵抗运动 的 可能 是 他 躲 在 叙利亚 东部 的 副手 伊扎特 - 伊卜拉欣 。,"it is much more likely that his deputy , Izzat Ibrahim , controls the resistance from his hiding @-@ place in eastern Syria ."
不过 空房间 总是 会 带来 收入 ， 空 的 开球 时间 却 减少 收入 。,"whereas empty rooms do not generate revenue , empty tee times lack revenue as well ."
不过 ， 库 蒂斯 说 如果 这个 赛季 最后 又 是 一个 四大皆空 的 赛季 ， 法国人 下 赛季 将 面临 更大 的 压力 。,"however , Custis says the pressure will be on the Frenchman next season if this campaign turns out to be another trophyless one ."
不过 ， 库尔尼科娃 在 赛场 上 和 在 海滨 松树 网球 俱乐部 的 练习场 地上 带给 了 她 压力 。,"Kournikova gave her a run on the concourse and practice courts at the Sea Pines Racquet Club , though ."
不过 ， 跨国 银行 仍然 被 禁止 在 中国 内地 发行 信用卡 ， 而 中国 国内 银行 的 信用卡 业务 也 仍 未 实现 盈利 。,but international banks re- main barred from issuing credit cards in China and the card business is still unprofitable for domestic banks .
不过 ， 拉美 俱乐部 的 范围 已经 扩大 ， 美洲国家组织 仅仅 保留 着 区域性 外交 组织 ， 其中 包括 美国 。,"while Latin American clubs have proliferated , the OAS remains the only regional diplomatic body which includes the United States ."
不过 ， 来自 南部非洲 发展 共同体 的 外国 观察员 这次 的 申请 获准 。,"the accreditation for foreign observers from the Southern African Development Community , SADC , has been granted for the run off ."
不过 ， 来自 中国 的 旅游团 过去 通常 被 允许 走到 桥 的 中间 点 ， 现在 却 不得不 在 桥头 止步 。,"however , the assembled Chinese tour groups , who are normally allowed to walk to the halfway point , had to stop at the bridge &apos;s entrance ."
不过 ， 赖斯 对于 衰退 联盟 的 态度 很 矛盾 ， 担心 在 经济 复苏 期间 出现 另 一段 艰难 的 贸易 期 。,"but Mr Rice is ambivalent towards recessionary associations , fearing another tough trading period during a recovery ."
不过 兰纳 指出 ， 在 没有 顶尖 安全 专家 和 工具 的 情况 下 ， 清除 该 病毒 将会 花费 一年 时间 ；,but Mr Langner says eradicating it would take a year without access to top @-@ notch security experts and tools .
不过 ， 朗 里奇 博士 称 在 脊椎动物 世界 中 ， 未 发现 哪 种 动物 的 肢体 会 演变 为 棍棒 式 武器 。,"&quot; but among vertebrates - there &apos;s no animal of any sort that has anything like a limb modified as a club , &quot; noted Dr Longrich ."
不过 ， 老爸 ， 记著 回家 的 路 。 别 再 让 警车 送 您 了 。,"Butaddy , do remember Nude the @-@ ay home . don &apos;t you lete they cop dre you back again ."
